"Name","Code","Type_","Period_","STMTYPECODE","ITEM","COA","Value_","Desc_","Unit","IsCurrency","Consolidated"
HDFC Bank Ltd,26006,2,"2024-03-31",3,562,STLD,7445480.2,Total Debt, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,566,LMIN,133834.0,Minority Interest, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,567,LRSV,110051.5,Reserves, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,571,LOLB,4041217.3,Other Liabilities, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,572,SLTL,4151268.8,"Other Liabilities, Total", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,573,LTLL,35737990.1,Total Liabilities, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,582,QCMS,7596.9,Common Stock, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,584,SCMS,7596.9,"Common Stock, Total", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,585,QPIC,1270532.7,Additional Paid-In Capital, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,586,QRED,3242134.8,Retained Earnings (Accumulated Deficit), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,588,QEDG,26527.2,ESOP Debt Guarantee, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,590,QCTA,8837.9,Translation Adjustment, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,593,QCOM,8323.0,Other Comprehensive Income, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,594,SOTE,17160.9,"Other Equity, Total", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,595,QTLE,4563952.5,Total Equity, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,596,QTEL,40301942.6,Total Liabilities & Shareholders' Equity, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,597,QCSO1,7596.91066,Shares Outs - Common Stock Primary Issue, ,0,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,601,QTCO,7596.91066,Total Common Shares Outstanding, ,0,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,602,QTSN1,0.0,Treas Shares - Common Stock Prmry Issue, ,0,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,619,METL,213527.0,Employees, ,0,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,621,MNOS,4121815.0,Number of Common Shareholders, ,0,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,626,VRWC,26088433.3,Total Risk-Weighted Capital, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,627,VRTO,16.6,Capital Adequacy-Tier 1 Capital %, ,0,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,628,VRTC,18.52,Total Capital %, ,0,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,629,VRUA,271604.9,Trading Account, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,630,VRUF,30227225.6,Credit Exposure, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,631,VRUQ,328086.8,Non-Performing Loans, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,632,VRUZ,1373430.0,Assets under Management, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,637,STBV,4563952.5,Tangible Book Value, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,638,STBP,600.76427,Tangible Book Value per Share, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,677,VTOL,198699.0,"Total Operating Leases, Supplemental", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,678,SOL1,21216.0,Operating Lease Payments Due in Year 1, ,1,1
