"Name","Code","Type_","Period_","STMTYPECODE","ITEM","COA","Value_","Desc_","Unit","IsCurrency","Consolidated"
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,601,QTCO,217.65427,Total Common Shares Outstanding, ,0,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,602,QTSN1,0.0,Treas Shares - Common Stock Prmry Issue, ,0,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,633,SCUI,9043.132,Total Current Assets less Inventory, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,634,SQCK,1.98562,Quick Ratio, ,0,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,635,SCUR,2.09021,Current Ratio, ,0,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,636,SNTD,-3275.66,Net Debt, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,637,STBV,13689.609,Tangible Book Value, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,638,STBP,62.89612,Tangible Book Value per Share, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,1056,QTLL,16031.822,Total Equity & Minority Interest, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,1059,VGWI,2293.729,Goodwill - Net, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,1060,VINT,48.484,Intangibles - Net, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,1061,VPPN,2729.641,Other Property/Plant/Equipment - Net, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,1123,VLCC,94.571,"Curr. Port. of LT Capital Leases, Suppl.", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,1126,VUCN,643.571,"Right-of-Use Assets-Cap.Lease,Net-Suppl.", ,1,0
